b0880	cspD	b0623	cspE	0.94
b0880	cspD	b0911	rpsA	0.81
b0880	cspD	b0948	ycbY	0.75
b0880	cspD	b1086	rluC	0.83
b0880	cspD	b1269	yciL	0.93
b0880	cspD	b1557	cspB	0.320571
b0880	cspD	b1823	cspC	1.0
b0880	cspD	b2581	yfiF	0.87
b0880	cspD	b3162	deaD	0.82
b0880	cspD	b3231	rplM	0.88
b0880	cspD	b3296	rpsD	0.97
b0880	cspD	b3298	rpsM	0.82
b0880	cspD	b3303	rpsE	0.96
b0880	cspD	b3307	rpsN	0.85
b0880	cspD	b3309	rplX	0.89
b0880	cspD	b3314	rpsC	0.79
b0880	cspD	b3317	rplB	0.86
b0880	cspD	b3320	rplC	0.96
b0880	cspD	b3321	rpsJ	0.92
b0880	cspD	b3341	rpsG	0.97
b0880	cspD	b3556	cspA	0.320571
b0880	cspD	b3783	rho	0.94
b0880	cspD	b3984	rplA	0.95
b0880	cspD	b4000	hupA	0.78
b0880	cspD	b4179	rnr	0.86
b0881	clpS	b0882	clpA	0.56982
b0881	clpS	b0885	aat	0.352102
b0882	clpA	b0014	dnaK	0.85
b0882	clpA	b0169	rpsB	1.0
b0882	clpA	b0885	aat	0.408408
b0882	clpA	b0911	rpsA	0.88
b0882	clpA	b2592	clpB	0.320571
b0882	clpA	b3054	ygiF	0.71
b0882	clpA	b3180	yhbY	0.7
b0882	clpA	b3304	rplR	0.77
b0882	clpA	b3339	tuf	0.94
b0882	clpA	b3650	spoT	1.0
b0882	clpA	b3783	rho	1.0
b0882	clpA	b3980	tuf	0.96
b0882	clpA	b3987	rpoB	0.95
b0882	clpA	b3988	rpoC	0.97
b0882	clpA	b4200	rpsF	0.83
b0884	infA	b0169	rpsB	0.95
b0884	infA	b2942	metK	0.94
b0884	infA	b3168	infB	0.459459
b0884	infA	b3176	glmM	0.95
b0884	infA	b3294	rplQ	0.385886
b0884	infA	b3295	rpoA	0.408408
b0884	infA	b3298	rpsM	0.352102
b0884	infA	b3300	prlA	0.352102
b0884	infA	b3342	rpsL	0.271021
b0884	infA	b4202	rpsR	0.271021
b0886	cydC	b0114	aceE	0.92
b0886	cydC	b0115	aceF	0.92
b0886	cydC	b0888	trxB	0.408408
b0887	cydD	b0114	aceE	0.9
b0887	cydD	b0115	aceF	0.91
b0887	cydD	b0886	cydC	0.94
b0887	cydD	b0888	trxB	0.408408
b0888	trxB	b0889	lrp	0.442192
b0888	trxB	b2480	bcp	0.31006
b0888	trxB	b3781	trxA	0.459459
b0890	ftsK	b0114	aceE	0.75
b0890	ftsK	b3019	parC	0.271021
b0890	ftsK	b3030	parE	0.34985
b0891	lolA	b3321	rpsJ	0.34985
b0891	lolA	b3986	rplL	0.88
b0894	dmsA	b0896	dmsC	0.408408
b0894	dmsA	b1587	ynfE	0.386637
b0894	dmsA	b1588	ynfF	0.386637
b0895	dmsB	b0114	aceE	0.84
b0895	dmsB	b0894	dmsA	1.0
b0895	dmsB	b0896	dmsC	0.408408
b0895	dmsB	b1587	ynfE	0.540541
b0895	dmsB	b1588	ynfF	0.408408
b0895	dmsB	b1589	ynfG	0.320571
b0895	dmsB	b4143	groEL	1.0
b0896	dmsC	b1589	ynfG	0.408408
b0901	ycaK	b0114	aceE	0.85
b0902	pflA	b0903	pflB	0.540541
b0902	pflA	b2579	yfiD	0.352102
b0902	pflA	b3114	tdcE	0.352102
b0902	pflA	b3951	pflD	0.540541
b0902	pflA	b3952	pflC	0.320571
b0903	pflB	b1854	pykA	0.71
b0903	pflB	b3064	ygjD	0.92
b0903	pflB	b3951	pflD	0.320571
b0903	pflB	b3952	pflC	0.540541
b0903	pflB	b4379	yjjW	0.352102
b0905	ycaO	b2585	pssA	0.87
b0905	ycaO	b3301	rplO	0.71
b0905	ycaO	b3312	rpmC	0.72
b0907	serC	b0014	dnaK	0.94
b0907	serC	b0908	aroA	0.408408
b0907	serC	b0910	cmk	0.408408
b0907	serC	b0911	rpsA	0.408408
b0907	serC	b0928	aspC	0.31006
b0907	serC	b1062	pyrC	0.31006
b0907	serC	b1638	pdxH	0.31006
b0907	serC	b2913	serA	0.31006
b0908	aroA	b2329	aroC	0.540541
b0908	aroA	b2599	pheA	0.408408
b0908	aroA	b3389	aroB	0.408408
b0910	cmk	b0911	rpsA	0.408408
b0911	rpsA	b0912	himD	0.408408
b0911	rpsA	b0918	kdsB	0.298799
b0911	rpsA	b3168	infB	0.310811
b0911	rpsA	b3189	murA	0.320571
b0911	rpsA	b3300	prlA	0.320571
b0911	rpsA	b3321	rpsJ	0.271021
b0911	rpsA	b4202	rpsR	0.271021
b0912	himD	b0528	ybcJ	0.7
b0912	himD	b2606	rplS	0.73
b0912	himD	b3231	rplM	0.82
b0912	himD	b3315	rplV	0.75
b0912	himD	b3317	rplB	0.88
b0912	himD	b3318	rplW	0.76
b0912	himD	b3319	rplD	0.9
b0912	himD	b3320	rplC	0.99
b0912	himD	b3341	rpsG	0.75
b0912	himD	b4000	hupA	0.76
b0912	himD	b4200	rpsF	0.76
b0914	msbA	b0915	lpxK	0.408408
b0914	msbA	b0918	kdsB	0.408408
b0915	lpxK	b0917	ycaR	0.286036
b0915	lpxK	b0918	kdsB	0.352102
b0918	kdsB	b3339	tuf	0.7
b0918	kdsB	b3986	rplL	0.76
b0918	kdsB	b4124	dcuR	0.34985
b0919	ycbJ	b0903	pflB	0.75
b0921	smtA	b0922	mukF	0.408408
b0921	smtA	b0923	mukE	0.408408
b0921	smtA	b0924	mukB	0.408408
b0923	mukE	b0922	mukF	1.0
b0923	mukE	b0924	mukB	1.0
b0924	mukB	b0169	rpsB	0.97
b0924	mukB	b0922	mukF	0.99
b0924	mukB	b2530	iscS	0.271021
b0924	mukB	b3296	rpsD	0.87
b0924	mukB	b3317	rplB	0.89
b0924	mukB	b3320	rplC	0.96
b0924	mukB	b3339	tuf	0.99
b0924	mukB	b3980	tuf	0.95
b0924	mukB	b3986	rplL	0.96
b0925	ycbB	b0114	aceE	0.85
b0925	ycbB	b0115	aceF	0.8
b0925	ycbB	b0926	ycbK	0.352102
b0928	aspC	b0929	ompF	0.408408
b0928	aspC	b0930	asnS	0.408408
b0928	aspC	b2021	hisC	0.31006
b0928	aspC	b4054	tyrB	0.320571
b0929	ompF	b0930	asnS	0.408408
b0930	asnS	b0945	pyrD	0.31006
b0931	pncB	b0169	rpsB	0.7
b0932	pepN	b0945	pyrD	0.408408
b0932	pepN	b4143	groEL	0.93
b0933	ssuB	b0934	ssuC	0.408408
b0933	ssuB	b0935	ssuD	0.408408
b0933	ssuB	b0936	ssuA	0.408408
b0934	ssuC	b0935	ssuD	0.408408
b0934	ssuC	b0936	ssuA	0.408408
b0935	ssuD	b0936	ssuA	0.408408
b0935	ssuD	b0937	ssuE	0.408408
b0936	ssuA	b0937	ssuE	0.408408
b0937	ssuE	b1198	dhaM	0.87
b0939	ycbR	b0940	ycbS	0.352102
b0939	ycbR	b2109	yehB	0.352102
b0939	ycbR	b3144	yraJ	0.352102
b0939	ycbR	b4317	fimD	0.352102
b0940	ycbS	b2336	yfcS	0.352102
b0940	ycbS	b3047	yqiH	0.352102
b0940	ycbS	b3143	yraI	0.352102
b0940	ycbS	b4316	fimC	0.352102
b0945	pyrD	b0949	uup	0.408408
b0945	pyrD	b0954	fabA	0.408408
b0945	pyrD	b2312	purF	0.31006
b0947	ycbX	b2763	cysI	0.87
b0947	ycbX	b2764	cysJ	0.91
b0948	ycbY	b0949	uup	0.408408
b0948	ycbY	b3984	rplA	1.0
b0949	uup	b2255	yfbG	0.75
b0950	pqiA	b0951	pqiB	0.352102
b0950	pqiA	b1834	yebT	0.352102
b0951	pqiB	b1833	yebS	0.352102
b0953	rmf	b0954	fabA	0.408408
b0954	fabA	b0014	dnaK	0.89
b0954	fabA	b0169	rpsB	0.91
b0954	fabA	b0436	tig	0.7
b0954	fabA	b0903	pflB	0.77
b0954	fabA	b0911	rpsA	0.85
b0954	fabA	b1493	gadB	0.78
b0954	fabA	b1779	gapA	0.84
b0954	fabA	b2323	fabB	0.8
b0954	fabA	b2610	ffh	0.87
b0954	fabA	b2942	metK	0.87
b0954	fabA	b3298	rpsM	0.82
b0954	fabA	b3315	rplV	0.74
b0954	fabA	b3317	rplB	0.81
b0954	fabA	b3341	rpsG	0.87
b0954	fabA	b3984	rplA	0.84
b0955	ycbZ	b1224	narG	0.71
b0957	ompA	b0958	sulA	0.408408
b0957	ompA	b1252	tonB	0.271021
b0959	yccR	b1120	cobB	0.78
b0959	yccR	b1207	prsA	0.95
b0962	helD	b0014	dnaK	0.94
b0962	helD	b0903	pflB	0.84
b0962	helD	b0911	rpsA	0.83
b0962	helD	b1493	gadB	0.7
b0962	helD	b1779	gapA	0.84
b0962	helD	b2926	pgk	0.78
b0962	helD	b3319	rplD	0.83
b0962	helD	b3339	tuf	0.95
b0962	helD	b3919	tpiA	0.7
b0962	helD	b3986	rplL	0.98
b0966	yccV	b3440	yhhX	0.95
b0967	yccW	b0023	rpsT	0.76
b0967	yccW	b0440	hupB	0.7
b0967	yccW	b1269	yciL	0.94
b0967	yccW	b2606	rplS	0.76
b0967	yccW	b3065	rpsU	0.9
b0967	yccW	b3301	rplO	0.83
b0967	yccW	b3303	rpsE	0.93
b0967	yccW	b3306	rpsH	0.77
b0967	yccW	b3307	rpsN	0.77
b0967	yccW	b3309	rplX	0.97
b0967	yccW	b3313	rplP	0.96
b0967	yccW	b3315	rplV	0.87
b0967	yccW	b3317	rplB	0.96
b0967	yccW	b3318	rplW	0.76
b0967	yccW	b3320	rplC	0.96
b0967	yccW	b3341	rpsG	0.87
b0967	yccW	b3637	rpmB	0.9
b0967	yccW	b3984	rplA	0.97
b0967	yccW	b4179	rnr	0.83
b0967	yccW	b4200	rpsF	0.76
b0967	yccW	b4202	rpsR	0.77
b0967	yccW	b4203	rplI	0.95
b0967	yccW	b4325	yjiC	0.77
b0969	yccK	b0115	aceF	0.84
b0972	hyaA	b0015	dnaJ	0.91
b0972	hyaA	b0098	secA	0.9
b0972	hyaA	b0179	lpxD	1.0
b0972	hyaA	b0973	hyaB	0.85
b0972	hyaA	b2606	rplS	0.77
b0972	hyaA	b2994	hybC	0.352102
b0972	hyaA	b3309	rplX	0.77
b0972	hyaA	b3320	rplC	0.83
b0972	hyaA	b3349	slyD	0.99
b0972	hyaA	b4143	groEL	1.0
b0973	hyaB	b2997	hybO	0.418168
b0976	hyaE	b0973	hyaB	0.96
b0976	hyaE	b0975	hyaD	0.71
b0976	hyaE	b0977	hyaF	0.408408
b0976	hyaE	b2970	yghF	0.71
b0976	hyaE	b3231	rplM	0.7
b0976	hyaE	b3279	yrdA	0.94
b0978	appC	b0979	appB	0.540541
b0979	appB	b0980	appA	0.408408
b0990	cspG	b0623	cspE	0.95
b0990	cspG	b1552	cspI	0.320571
b0990	cspG	b3320	rplC	0.88
b0993	torS	b0994	torT	0.408408
b0993	torS	b0995	torR	0.525526
b0993	torS	b0996	torC	0.271021
b0993	torS	b2786	barA	0.386637
b0995	torR	b1608	rstA	0.320571
b0995	torR	b1609	rstB	0.418168
b0995	torR	b1969	yedW	0.320571
b0995	torR	b2078	baeS	0.352102
b0995	torR	b2079	baeR	0.320571
b0995	torR	b2786	barA	0.320571
b0995	torR	b3404	envZ	0.408408
b0995	torR	b3405	ompR	0.320571
b0995	torR	b3911	cpxA	0.352102
b0995	torR	b3912	cpxR	0.320571
b0995	torR	b4003	zraS	0.286036
b0995	torR	b4399	creC	0.352102
b0996	torC	b0997	torA	0.679429
b0996	torC	b2203	napB	0.352102
b0997	torA	b0998	torD	0.679429
b0997	torA	b1591	ynfI	0.271021
b0998	torD	b0426	yajQ	0.9
b0999	yccD	b0014	dnaK	0.73
b0999	yccD	b1000	cbpA	0.95
b1000	cbpA	b0014	dnaK	0.97
b1000	cbpA	b0169	rpsB	0.98
b1000	cbpA	b0911	rpsA	0.85
b1000	cbpA	b1207	prsA	0.73
b1000	cbpA	b1269	yciL	0.96
b1000	cbpA	b2526	hscA	0.79
b1000	cbpA	b2592	clpB	0.89
b1000	cbpA	b2609	rpsP	0.75
b1000	cbpA	b3162	deaD	0.97
b1000	cbpA	b3296	rpsD	0.97
b1000	cbpA	b3303	rpsE	0.96
b1000	cbpA	b3308	rplE	0.7
b1000	cbpA	b3312	rpmC	0.7
b1000	cbpA	b3314	rpsC	0.97
b1000	cbpA	b3315	rplV	0.76
b1000	cbpA	b3317	rplB	0.99
b1000	cbpA	b3319	rplD	0.9
b1000	cbpA	b3320	rplC	0.97
b1000	cbpA	b3341	rpsG	0.98
b1000	cbpA	b3783	rho	0.85
b1000	cbpA	b3984	rplA	0.97
b1000	cbpA	b4203	rplI	0.93
b1003	yccJ	b0114	aceE	0.88
b1003	yccJ	b1137	ymfD	0.7
b1003	yccJ	b2790	yqcA	0.7
b1003	yccJ	b2898	ygfZ	0.83
b1003	yccJ	b3701	dnaN	0.82
b1004	wrbA	b2434	ypeA	0.7
b1004	wrbA	b3339	tuf	0.78
b1004	wrbA	b3701	dnaN	0.98
b1014	putA	b1015	putP	0.408408
b1021	ycdP	b1022	ycdQ	0.408408
b1026	tra5_3	b1027	-	0.286036
b1035	ycdY	b0114	aceE	1.0
b1035	ycdY	b0115	aceF	0.99
b1038	csgF	b1039	csgE	0.408408
b1040	csgD	b1041	csgB	0.408408
b1041	csgB	b1042	csgA	0.408408
b1045	ymdB	b2567	rncS	1.0
b1048	mdoG	b1049	mdoH	0.352102
b1051	msyB	b3701	dnaN	0.72
b1054	htrB	b1855	msbB	0.354354
b1054	htrB	b2378	ddg	0.320571
b1055	yceA	b0014	dnaK	0.84
b1055	yceA	b0116	lpdA	0.82
b1059	solA	b1062	pyrC	0.442192
b1061	dinI	b2699	recA	0.271021
b1062	pyrC	b1064	grxB	0.408408
b1064	grxB	b1066	rimJ	0.408408
b1066	rimJ	b0114	aceE	0.85
b1066	rimJ	b0115	aceF	0.82
b1066	rimJ	b0903	pflB	0.84
b1066	rimJ	b3339	tuf	0.74
b1066	rimJ	b3619	rfaD	0.91
b1070	flgN	b1080	flgI	0.408408
b1072	flgA	b1073	flgB	0.408408
b1072	flgA	b1074	flgC	0.408408
b1072	flgA	b1075	flgD	0.408408
b1072	flgA	b1076	flgE	0.408408
b1072	flgA	b1077	flgF	0.408408
b1072	flgA	b1078	flgG	0.408408
b1072	flgA	b1079	flgH	0.408408
b1072	flgA	b1080	flgI	0.408408
b1072	flgA	b1081	flgJ	0.408408
b1072	flgA	b1082	flgK	0.408408
b1072	flgA	b1083	flgL	0.408408
b1073	flgB	b1074	flgC	0.408408
b1073	flgB	b1075	flgD	0.540541
b1073	flgB	b1076	flgE	0.408408
b1073	flgB	b1077	flgF	0.408408
b1073	flgB	b1078	flgG	0.408408
b1073	flgB	b1079	flgH	0.540541
b1073	flgB	b1080	flgI	0.540541
b1073	flgB	b1081	flgJ	0.408408
b1073	flgB	b1082	flgK	0.408408
b1073	flgB	b1083	flgL	0.408408
b1073	flgB	b1879	flhA	0.310811
b1074	flgC	b1075	flgD	0.408408
b1074	flgC	b1076	flgE	0.540541
b1074	flgC	b1077	flgF	0.540541
b1074	flgC	b1078	flgG	0.540541
b1074	flgC	b1079	flgH	0.408408
b1074	flgC	b1080	flgI	0.540541
b1074	flgC	b1081	flgJ	0.408408
b1074	flgC	b1082	flgK	0.540541
b1074	flgC	b1083	flgL	0.408408
b1074	flgC	b1879	flhA	0.320571
b1074	flgC	b1880	flhB	0.540541
b1074	flgC	b1923	fliC	0.320571
b1074	flgC	b1938	fliF	0.540541
b1074	flgC	b1939	fliG	0.540541
b1074	flgC	b1941	fliI	0.408408
b1074	flgC	b1945	fliM	0.540541
b1074	flgC	b1946	fliN	0.352102
b1074	flgC	b1948	fliP	0.540541
b1075	flgD	b1076	flgE	0.474474
b1075	flgD	b1077	flgF	0.408408
b1075	flgD	b1078	flgG	0.408408
b1075	flgD	b1079	flgH	0.540541
b1075	flgD	b1080	flgI	0.408408
b1075	flgD	b1081	flgJ	0.408408
b1075	flgD	b1082	flgK	0.408408
b1075	flgD	b1083	flgL	0.408408
b1075	flgD	b1950	fliR	0.320571
b1076	flgE	b1077	flgF	0.540541
b1076	flgE	b1078	flgG	0.540541
b1076	flgE	b1079	flgH	0.408408
b1076	flgE	b1080	flgI	0.540541
b1076	flgE	b1081	flgJ	0.408408
b1076	flgE	b1082	flgK	0.540541
b1076	flgE	b1083	flgL	0.408408
b1076	flgE	b1879	flhA	0.540541
b1076	flgE	b1880	flhB	0.540541
b1076	flgE	b1923	fliC	0.320571
b1076	flgE	b1938	fliF	0.352102
b1076	flgE	b1939	fliG	0.352102
b1076	flgE	b1941	fliI	0.408408
b1076	flgE	b1945	fliM	0.540541
b1076	flgE	b1946	fliN	0.352102
b1076	flgE	b1948	fliP	0.540541
b1077	flgF	b1078	flgG	0.540541
b1077	flgF	b1079	flgH	0.408408
b1077	flgF	b1080	flgI	0.540541
b1077	flgF	b1081	flgJ	0.408408
b1077	flgF	b1082	flgK	0.408408
b1077	flgF	b1083	flgL	0.408408
b1077	flgF	b1879	flhA	0.320571
b1077	flgF	b1880	flhB	0.320571
b1078	flgG	b1079	flgH	0.408408
b1078	flgG	b1080	flgI	0.540541
b1078	flgG	b1081	flgJ	0.408408
b1078	flgG	b1082	flgK	0.540541
b1078	flgG	b1083	flgL	0.408408
b1078	flgG	b1879	flhA	0.540541
b1078	flgG	b1880	flhB	0.540541
b1078	flgG	b1923	fliC	0.320571
b1078	flgG	b1938	fliF	0.540541
b1078	flgG	b1939	fliG	0.352102
b1078	flgG	b1941	fliI	0.408408
b1078	flgG	b1945	fliM	0.540541
b1078	flgG	b1948	fliP	0.540541
b1079	flgH	b1080	flgI	0.662913
b1079	flgH	b1081	flgJ	0.408408
b1079	flgH	b1082	flgK	0.408408
b1079	flgH	b1083	flgL	0.408408
b1080	flgI	b1081	flgJ	0.408408
b1080	flgI	b1082	flgK	0.408408
b1080	flgI	b1083	flgL	0.408408
b1080	flgI	b1879	flhA	0.320571
b1080	flgI	b1880	flhB	0.320571
b1080	flgI	b1938	fliF	0.320571
b1080	flgI	b1948	fliP	0.540541
b1081	flgJ	b1082	flgK	0.408408
b1081	flgJ	b1083	flgL	0.408408
b1082	flgK	b1083	flgL	0.408408
b1082	flgK	b1879	flhA	0.320571
b1082	flgK	b1880	flhB	0.320571
b1082	flgK	b1923	fliC	0.540541
b1082	flgK	b1938	fliF	0.320571
b1082	flgK	b1945	fliM	0.320571
b1082	flgK	b1948	fliP	0.540541
b1082	flgK	b4143	groEL	0.82
b1083	flgL	b1923	fliC	0.408408
b1084	rne	b0014	dnaK	0.99
b1084	rne	b0023	rpsT	0.92
b1084	rne	b0169	rpsB	0.97
b1084	rne	b0948	ycbY	0.98
b1084	rne	b1101	ptsG	0.408408
b1084	rne	b1269	yciL	0.99
b1084	rne	b1413	hrpA	0.95
b1084	rne	b2576	srmB	0.96
b1084	rne	b2581	yfiF	0.98
b1084	rne	b2606	rplS	0.93
b1084	rne	b2609	rpsP	0.77
b1084	rne	b2779	eno	1.0
b1084	rne	b3162	deaD	0.99
b1084	rne	b3164	pnp	1.0
b1084	rne	b3186	rplU	0.81
b1084	rne	b3231	rplM	0.9
b1084	rne	b3247	rng	0.320571
b1084	rne	b3296	rpsD	1.0
b1084	rne	b3298	rpsM	0.89
b1084	rne	b3303	rpsE	0.95
b1084	rne	b3309	rplX	0.72
b1084	rne	b3314	rpsC	1.0
b1084	rne	b3315	rplV	0.99
b1084	rne	b3317	rplB	1.0
b1084	rne	b3318	rplW	0.79
b1084	rne	b3319	rplD	0.97
b1084	rne	b3320	rplC	1.0
b1084	rne	b3339	tuf	0.91
b1084	rne	b3341	rpsG	1.0
b1084	rne	b3780	rhlB	1.0
b1084	rne	b3980	tuf	0.92
b1084	rne	b3984	rplA	1.0
b1084	rne	b3986	rplL	0.88
b1084	rne	b4179	rnr	1.0
b1084	rne	b4200	rpsF	0.91
b1084	rne	b4203	rplI	0.84
b1086	rluC	b0098	secA	0.8
b1086	rluC	b0114	aceE	0.87
b1086	rluC	b0115	aceF	0.97
b1086	rluC	b0116	lpdA	0.99
b1086	rluC	b0169	rpsB	1.0
b1086	rluC	b0440	hupB	0.97
b1086	rluC	b0911	rpsA	1.0
b1086	rluC	b0948	ycbY	1.0
b1086	rluC	b1135	ymfC	0.82
b1086	rluC	b1269	yciL	1.0
b1086	rluC	b1413	hrpA	0.98
b1086	rluC	b1452	yncE	0.99
b1086	rluC	b1716	rplT	0.97
b1086	rluC	b2576	srmB	1.0
b1086	rluC	b2581	yfiF	1.0
b1086	rluC	b2585	pssA	1.0
b1086	rluC	b2606	rplS	0.98
b1086	rluC	b3054	ygiF	1.0
b1086	rluC	b3162	deaD	1.0
b1086	rluC	b3186	rplU	0.88
b1086	rluC	b3231	rplM	1.0
b1086	rluC	b3294	rplQ	0.73
b1086	rluC	b3296	rpsD	1.0
b1086	rluC	b3298	rpsM	1.0
b1086	rluC	b3301	rplO	1.0
b1086	rluC	b3303	rpsE	1.0
b1086	rluC	b3304	rplR	0.99
b1086	rluC	b3305	rplF	1.0
b1086	rluC	b3308	rplE	1.0
b1086	rluC	b3309	rplX	1.0
b1086	rluC	b3310	rplN	0.8
b1086	rluC	b3313	rplP	0.86
b1086	rluC	b3314	rpsC	1.0
b1086	rluC	b3315	rplV	1.0
b1086	rluC	b3317	rplB	1.0
b1086	rluC	b3319	rplD	1.0
b1086	rluC	b3320	rplC	1.0
b1086	rluC	b3341	rpsG	1.0
b1086	rluC	b3499	yhiR	0.98
b1086	rluC	b3602	yibL	0.98
b1086	rluC	b3650	spoT	0.89
b1086	rluC	b3984	rplA	1.0
b1086	rluC	b4000	hupA	0.96
b1086	rluC	b4179	rnr	1.0
b1086	rluC	b4187	aidB	0.98
b1086	rluC	b4200	rpsF	0.92
b1086	rluC	b4202	rpsR	0.73
b1086	rluC	b4203	rplI	1.0
b1089	rpmF	b1090	plsX	0.408408
b1089	rpmF	b1091	fabH	0.408408
b1089	rpmF	b1092	fabD	0.408408
b1089	rpmF	b1093	fabG	0.408408
b1089	rpmF	b3230	rpsI	0.271021
b1089	rpmF	b3294	rplQ	0.271021
b1089	rpmF	b3315	rplV	0.271021
b1089	rpmF	b3342	rpsL	0.271021
b1090	plsX	b0116	lpdA	0.84
b1090	plsX	b1091	fabH	0.408408
b1090	plsX	b1092	fabD	0.408408
b1090	plsX	b1093	fabG	0.408408
b1091	fabH	b1092	fabD	0.408408
b1091	fabH	b1093	fabG	0.408408
b1091	fabH	b1094	acpP	0.298799
b1091	fabH	b2323	fabB	0.408408
b1092	fabD	b1093	fabG	0.408408
b1092	fabD	b1094	acpP	0.408408
b1092	fabD	b1095	fabF	0.540541
b1092	fabD	b2323	fabB	0.540541
b1093	fabG	b1094	acpP	0.487237
b1093	fabG	b1095	fabF	0.53003
b1094	acpP	b0025	ribF	0.93
b1094	acpP	b0098	secA	0.73
b1094	acpP	b0114	aceE	0.83
b1094	acpP	b0115	aceF	0.97
b1094	acpP	b0116	lpdA	0.95
b1094	acpP	b0179	lpxD	0.99
b1094	acpP	b0736	ybgC	1.0
b1094	acpP	b0924	mukB	1.0
b1094	acpP	b1095	fabF	0.99
b1094	acpP	b1096	pabC	0.408408
b1094	acpP	b1098	tmk	0.408408
b1094	acpP	b1099	holB	0.540541
b1094	acpP	b2323	fabB	0.98
b1094	acpP	b2530	iscS	0.271021
b1094	acpP	b2563	acpS	0.98
b1094	acpP	b2836	aas	0.88
b1094	acpP	b3256	accC	0.88
b1094	acpP	b3315	rplV	0.83
b1094	acpP	b3320	rplC	0.78
b1094	acpP	b3341	rpsG	0.78
b1094	acpP	b3418	malT	0.34985
b1094	acpP	b3650	spoT	0.97
b1094	acpP	b3730	glmU	1.0
b1094	acpP	b3888	yiiD	1.0
b1094	acpP	b4041	plsB	0.89
b1094	acpP	b4187	aidB	1.0
b1094	acpP	b4200	rpsF	0.81
b1094	acpP	b4285	-	0.34985
b1095	fabF	b0014	dnaK	0.96
b1095	fabF	b0955	ycbZ	0.87
b1095	fabF	b1096	pabC	0.408408
b1095	fabF	b2323	fabB	0.320571
b1095	fabF	b2902	ygfF	0.286036
b1096	pabC	b1098	tmk	0.442192
b1098	tmk	b0695	kdpD	0.92
b1098	tmk	b1099	holB	0.408408
b1098	tmk	b3985	rplJ	0.7
b1098	tmk	b3986	rplL	0.7
b1099	holB	b0098	secA	0.84
b1099	holB	b0114	aceE	0.87
b1099	holB	b0184	dnaE	1.0
b1099	holB	b0470	dnaX	1.0
b1099	holB	b0640	holA	1.0
b1099	holB	b2581	yfiF	0.94
b1099	holB	b3320	rplC	0.95
b1101	ptsG	b1594	mlc	0.271021
b1101	ptsG	b1621	malX	0.386637
b1101	ptsG	b2167	fruA	0.320571
b1101	ptsG	b2417	crr	0.591592
b1103	ycfF	b3339	tuf	0.82
b1103	ycfF	b3701	dnaN	0.95
b1112	ycfR	b1035	ycdY	0.7
b1112	ycfR	b1539	ydfG	0.7
b1114	mfd	b1204	pth	0.352102
b1114	mfd	b4058	uvrA	0.310811
b1116	ycfU	b1118	ycfW	0.352102
b1117	ycfV	b1118	ycfW	0.286036
b1117	ycfV	b2942	metK	0.87
b1117	ycfV	b3980	tuf	0.81
b1117	ycfV	b4143	groEL	0.95
b1119	ycfX	b0115	aceF	0.81
b1119	ycfX	b1545	pinQ	0.8
b1120	cobB	b0023	rpsT	0.81
b1120	cobB	b1207	prsA	1.0
b1120	cobB	b3296	rpsD	0.92
b1120	cobB	b3307	rpsN	0.78
b1120	cobB	b3314	rpsC	0.89
b1120	cobB	b3320	rplC	0.81
b1123	potD	b1124	potC	0.352102
b1123	potD	b1125	potB	0.352102
b1123	potD	b1126	potA	0.408408
b1123	potD	b1442	ydcU	0.352102
b1124	potC	b1125	potB	0.606607
b1124	potC	b1442	ydcU	0.418168
b1125	potB	b1126	potA	0.408408
b1127	pepT	b0243	proA	0.95
b1127	pepT	b0812	dps	0.94
b1127	pepT	b0903	pflB	1.0
b1127	pepT	b3866	yihI	0.79
b1128	ycfD	b1087	maf	0.99
b1128	ycfD	b3313	rplP	0.72
b1129	phoQ	b1130	phoP	0.745495
b1129	phoQ	b1969	yedW	0.286036
b1129	phoQ	b3025	ygiX	0.286036
b1129	phoQ	b4113	basR	0.286036
b1130	phoP	b1131	purB	0.408408
b1130	phoP	b1608	rstA	0.320571
b1130	phoP	b1609	rstB	0.386637
b1130	phoP	b1968	yedV	0.352102
b1130	phoP	b3026	ygiY	0.418168
b1130	phoP	b3405	ompR	0.320571
b1130	phoP	b3961	oxyR	0.320571
b1130	phoP	b4398	creB	0.320571
b1130	phoP	b4399	creC	0.352102
b1131	purB	b1132	ycfC	0.408408
b1131	purB	b1133	trmU	0.408408
b1131	purB	b2476	purC	0.408408
b1131	purB	b2557	purL	0.408408
b1133	trmU	b3183	yhbZ	0.320571
b1134	ymfB	b3878	yihQ	0.92
b1155	ymfS	b2354	yfdK	0.96
b1156	tfaE	b1157	stfE	0.286036
b1163	ycgF	b0114	aceE	1.0
b1163	ycgF	b0115	aceF	0.71
b1163	ycgF	b0116	lpdA	0.97
b1163	ycgF	b2579	yfiD	0.72
b1163	ycgF	b3986	rplL	0.7
b1163	ycgF	b4143	groEL	0.89
b1168	ycgG	b3933	ftsN	0.271021
b1171	ymgD	b0932	pepN	0.88
b1174	minE	b1175	minD	0.679429
b1174	minE	b1176	minC	0.540541
b1175	minD	b1176	minC	0.679429
b1175	minD	b4143	groEL	0.34985
b1176	minC	b1575	dicB	0.459459
b1180	ycgM	b1488	ddpX	0.72
b1180	ycgM	b2050	wcaI	0.71
b1183	umuD	b1184	umuC	0.758258
b1183	umuD	b2699	recA	0.459459
